source_id,target_id,rel_type,cited_text
PROV-225.872-3-b,SEC-225.870,REFERENCES,225.870
PROV-225.872-3-e,SEC-225.872-4,REFERENCES,225.872-4
PROV-225.872-5-b,SEC-225.872-5,REFERENCES,225.872-5
PROV-225.903-b-i,SEC-225.903,REFERENCES,225.903
PROV-225.903-b-i-ii,SEC-225.903,REFERENCES,225.903
PROV-225.1101-2-i-C,SEC-225.103,REFERENCES,225.103
PROV-225.1101-2-i-D,SEC-225.7501,REFERENCES,225.7501
PROV-225.1101-2-i-F,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.1101-2-i-ii,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.1101-2-i-iii,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.1101-2-i-iv-A,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.1101-2-i-iv-B,SEC-225.101,REFERENCES,225.101
PROV-225.1101-2-i-v-A,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.1101-2-i-v-B,SEC-225.101,REFERENCES,225.101
PROV-225.1101-5,SEC-225.1101,REFERENCES,225.1101
PROV-225.1101-6,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.1101-6-iii,SEC-225.101,REFERENCES,225.101
PROV-225.1101-6-iv-B,SEC-225.101,REFERENCES,225.101
PROV-225.1101-10-i,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.1101-10-i,SEC-225.401,REFERENCES,225.401
PROV-225.1101-10-i-G-2,SEC-225.101,REFERENCES,225.101
PROV-225.1101-10-i-H-2,SEC-225.101,REFERENCES,225.101
PROV-225.1101-10-i-I-3,SEC-225.101,REFERENCES,225.101
PROV-225.1101-10-i-K-2,SEC-225.101,REFERENCES,225.101
PROV-225.1101-10-i-L-3,SEC-225.101,REFERENCES,225.101
PROV-225.1101-10-i-ii-A,SEC-225.401,REFERENCES,225.401
PROV-225.1101-10-i-ii-A,SEC-225.1103,REFERENCES,225.1103
PROV-225.1101-10-i-ii-C,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.1103-4,SEC-225.770-3,REFERENCES,225.770-3
PROV-225.7001-2,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7001-4,SEC-225.7003,REFERENCES,225.7003
PROV-225.7001-4,SEC-225.7018,REFERENCES,225.7018
PROV-225.7002-1-a,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7002-1-a-1-ii,SEC-225.7002-1,REFERENCES,225.7002-1
PROV-225.7002-1-a-1-vii,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7002-1-a-1-2,SEC-225.7002-1,REFERENCES,225.7002-1
PROV-225.7002-1-b,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7002-2-b,SEC-225.7002-1,REFERENCES,225.7002-1
PROV-225.7002-2-b-3,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7002-2-j-2,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7002-2-n,SEC-225.003,REFERENCES,225.003
PROV-225.7002-3-b,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7002-3-c,SEC-225.7002-2,REFERENCES,225.7002-2
PROV-225.7003-1-2-ii,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-2-a,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-2-a-1,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a-b,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a-b-2-i-C,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-3-a-b-2-i-ii,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-3-a-b-4,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a-b-5,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a-b-5,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-3-a-b-5-ii-B-1,SEC-225.7003-4,REFERENCES,225.7003-4
PROV-225.7003-3-a-b-6,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-3-a-b-c,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a-b-c-2,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-3-a-b-d,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-3-a-b-d,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-5-a,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7003-5-a,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7003-5-c,SEC-225.7003-3,REFERENCES,225.7003-3
PROV-225.7004-2-b,SEC-225.7004-4,REFERENCES,225.7004-4
PROV-225.7004-2-b-6,SEC-225.7004-5,REFERENCES,225.7004-5
PROV-225.7004-2-d-3,SEC-225.7004-3,REFERENCES,225.7004-3
PROV-225.7004-3-a,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-3-b,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-3-c,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-3-d,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-3-e,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-4-a,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-4-b,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-5-b,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-6-a-1,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-6-a-1,SEC-225.7004-5,REFERENCES,225.7004-5
PROV-225.7004-6-c,SEC-225.7004-2,REFERENCES,225.7004-2
PROV-225.7004-6-c-1-i-B,SEC-225.872,REFERENCES,225.872
PROV-225.7004-7-b-1,SEC-225.7004-3,REFERENCES,225.7004-3
PROV-225.7004-7-c,SEC-225.7005,REFERENCES,225.7005
PROV-225.7004-7-d-1,SEC-225.7004-3,REFERENCES,225.7004-3
PROV-225.7009-2-b,SEC-225.7003-2,REFERENCES,225.7003-2
PROV-225.7009-5-c,SEC-225.7009-4,REFERENCES,225.7009-4
PROV-225.7017-3-a,SEC-225.103,REFERENCES,225.103
PROV-225.7017-3-a-i-A,SEC-225.003,REFERENCES,225.003
PROV-225.7017-3-a-i-A-c,SEC-225.7017-4,REFERENCES,225.7017-4
PROV-225.7018-2-a,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-2-a,SEC-225.7018-4,REFERENCES,225.7018-4
PROV-225.7018-2-b-2,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-2-3,SEC-225.7003,REFERENCES,225.7003
PROV-225.7018-2-3-4,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-2-3-c-2,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-2-3-d-2,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-3-c-1,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-3-c-2,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-3-d,SEC-225.7018-4,REFERENCES,225.7018-4
PROV-225.7018-3-d-1,SEC-225.7018-4,REFERENCES,225.7018-4
PROV-225.7018-4-a-1,SEC-225.7018-3,REFERENCES,225.7018-3
PROV-225.7018-4-d-2,SEC-225.7018-4,REFERENCES,225.7018-4
PROV-225.7018-4-d-3,SEC-225.7018-4,REFERENCES,225.7018-4
PROV-225.7018-4-d-b,SEC-225.7018-4,REFERENCES,225.7018-4
PROV-225.7019-3-a,SEC-225.7019-2,REFERENCES,225.7019-2
PROV-225.7019-3-b,SEC-225.7019-3,REFERENCES,225.7019-3
PROV-225.7020-1-2,SEC-225.7020-2,REFERENCES,225.7020-2
PROV-225.7020-4-a,SEC-225.7020-2,REFERENCES,225.7020-2
PROV-225.7020-4-b,SEC-225.7020-4,REFERENCES,225.7020-4
PROV-225.7020-5-b,SEC-225.7020-3,REFERENCES,225.7020-3
PROV-225.7020-5-b,SEC-225.7020-4,REFERENCES,225.7020-4
PROV-225.7024-3-a-1-ii,SEC-225.7901-2,REFERENCES,225.7901-2
PROV-225.7024-3-a-1-iii,SEC-225.7901-2,REFERENCES,225.7901-2
PROV-225.7102-4-a,SEC-225.7102-1,REFERENCES,225.7102-1
PROV-225.7102-4-b,SEC-225.7102-2,REFERENCES,225.7102-2
PROV-225.7301-c,SEC-225.7301,REFERENCES,225.7301
PROV-225.7302-1-i,SEC-225.7301,REFERENCES,225.7301
PROV-225.7302-1-iii,SEC-225.7301,REFERENCES,225.7301
PROV-225.7302-2,SEC-225.7302,REFERENCES,225.7302
PROV-225.7303-1,SEC-225.7303-1,REFERENCES,225.7303-1
PROV-225.7303-2-a,SEC-225.7303-1,REFERENCES,225.7303-1
PROV-225.7303-2-a,SEC-225.7303-5,REFERENCES,225.7303-5
PROV-225.7303-2-a-3,SEC-225.7306,REFERENCES,225.7306
PROV-225.7303-2-c,SEC-225.7303-5,REFERENCES,225.7303-5
PROV-225.7303-4-b-1,SEC-225.7307,REFERENCES,225.7307
PROV-225.7304-d-3,SEC-225.7305,REFERENCES,225.7305
PROV-225.7307-a,SEC-225.7303-4,REFERENCES,225.7303-4
PROV-225.7501-a-5,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.7501-b-1-iii,SEC-225.401-70,REFERENCES,225.401-70
PROV-225.7501-b-1-iii,SEC-225.7704-2,REFERENCES,225.7704-2
PROV-225.7501-b-1-iv,SEC-225.7502,REFERENCES,225.7502
PROV-225.7501-b-2,SEC-225.7704-2,REFERENCES,225.7704-2
PROV-225.7503-a-3,SEC-225.101,REFERENCES,225.101
PROV-225.7503-a-4-ii,SEC-225.101,REFERENCES,225.101
PROV-225.7503-b-5-ii,SEC-225.101,REFERENCES,225.101
PROV-225.7503-b-6-ii,SEC-225.101,REFERENCES,225.101
PROV-225.7503-b-7-iii,SEC-225.101,REFERENCES,225.101
PROV-225.7503-b-8-iii,SEC-225.101,REFERENCES,225.101
PROV-225.7703-1-a,SEC-225.7703-2,REFERENCES,225.7703-2
PROV-225.7703-1-a,SEC-225.7702,REFERENCES,225.7702
PROV-225.7703-1-a-1,SEC-225.7703-3,REFERENCES,225.7703-3
PROV-225.7703-1-c,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.7703-2-b-1,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.7703-2-b-1-ii-B,SEC-225.7703-2,REFERENCES,225.7703-2
PROV-225.7703-2-c,SEC-225.7703-2,REFERENCES,225.7703-2
PROV-225.7703-4-a,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.7703-4-c-1,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.7703-4-c-2,SEC-225.7703-1,REFERENCES,225.7703-1
PROV-225.7703-4-e,SEC-225.1101,REFERENCES,225.1101
PROV-225.7705-2-a,SEC-225.7705-1,REFERENCES,225.7705-1
PROV-225.7705-3-a-2-i,SEC-225.7705-2,REFERENCES,225.7705-2
PROV-225.7705-3-a-2-i-ii-A,SEC-225.7705-2,REFERENCES,225.7705-2
PROV-225.7705-3-a-2-i-ii-A-B,SEC-225.7705-2,REFERENCES,225.7705-2
PROV-225.7900-b,SEC-225.7902,REFERENCES,225.7902
PROV-225.7902-4-a,SEC-225.7902-4,REFERENCES,225.7902-4
PROV-225.7902-4-b,SEC-225.7902-4,REFERENCES,225.7902-4
PROV-225.7902-5-b-1-2,SEC-225.7902-4,REFERENCES,225.7902-4
DFARS-S227.672,DFARS-S227.675,REFERENCES,227.675
DFARS-S227.672,DFARS-S227.674,REFERENCES,227.674
DFARS-S227.7011,DFARS-S227.7010,REFERENCES,227.7010
DFARS-S227.7102-3,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7105-3,DFARS-S227.7106,REFERENCES,227.7106
DFARS-S227.7107-2,DFARS-S227.7103-6,REFERENCES,227.7103-6
DFARS-S227.7107-2,DFARS-S227.7203-6,REFERENCES,227.7203-6
DFARS-S227.7202-4,DFARS-S227.7202-3,REFERENCES,227.7202-3
DFARS-S227.7204,DFARS-S227.7104,REFERENCES,227.7104
DFARS-S227.7206,DFARS-S227.7107,REFERENCES,227.7107
DFARS-S227.7207,DFARS-S227.7108,REFERENCES,227.7108
DFARS-S229.170-3,DFARS-S229.170-2,REFERENCES,229.170-2
DFARS-S231.603,DFARS-S231.205-22,REFERENCES,231.205-22
DFARS-S231.703,DFARS-S231.205-22,REFERENCES,231.205-22
DFARS-S232.072,DFARS-S232.072-1,REFERENCES,232.072-1
DFARS-S232.610,DFARS-S232.070,REFERENCES,232.070
DFARS-S232.702,DFARS-S232.703-1,REFERENCES,232.703-1
DFARS-S232.903,DFARS-S232.906,REFERENCES,232.906
DFARS-S232.908,DFARS-S232.901,REFERENCES,232.901
DFARS-S233.215-70,DFARS-S234.004,REFERENCES,234.004
DFARS-S234.005-1,DFARS-S235.016,REFERENCES,235.016
DFARS-S234.203,DFARS-S234.201,REFERENCES,234.201
DFARS-S235.008,DFARS-S235.010,REFERENCES,235.010
DFARS-S235.070-3,DFARS-S235.070-1,REFERENCES,235.070-1
DFARS-S237.109,DFARS-S237.102-70,REFERENCES,237.102-70
DFARS-S237.173-4,DFARS-S237.173-3,REFERENCES,237.173-3
DFARS-S237.175,DFARS-S235.072,REFERENCES,235.072
DFARS-S237.7803,DFARS-S237.7802,REFERENCES,237.7802
DFARS-S227.673-a-2,DFARS-S227.675-1,REFERENCES,227.675-1
DFARS-S227.673-b-2,DFARS-S227.674,REFERENCES,227.674
DFARS-S227.7004-a,DFARS-S227.7002,REFERENCES,227.7002
DFARS-S227.7004-b-10,DFARS-S227.7005,REFERENCES,227.7005
DFARS-S227.7005-a,DFARS-S227.7004,REFERENCES,227.7004
DFARS-S227.7005-b,DFARS-S227.7004,REFERENCES,227.7004
DFARS-S227.7005-c,DFARS-S227.7004,REFERENCES,227.7004
DFARS-S227.7009-4-d-1,DFARS-S227.7010,REFERENCES,227.7010
DFARS-S227.7102-2-a,DFARS-S227.7102-1,REFERENCES,227.7102-1
DFARS-S227.7102-2-a,DFARS-S227.7102-3,REFERENCES,227.7102-3
DFARS-S227.7102-4-b,DFARS-S227.7103-6,REFERENCES,227.7103-6
DFARS-S227.7103-2-a,DFARS-S227.7103-1,REFERENCES,227.7103-1
DFARS-S227.7103-3-c,DFARS-S227.7103-6,REFERENCES,227.7103-6
DFARS-S227.7103-4-a-1,DFARS-S227.7103-5,REFERENCES,227.7103-5
DFARS-S227.7103-5-b-4-i,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7103-5-c-4,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7103-5-d-1,DFARS-S227.7103-6,REFERENCES,227.7103-6
DFARS-S227.7103-6-a,DFARS-S227.7102-4,REFERENCES,227.7102-4
DFARS-S227.7103-6-a,DFARS-S227.7105,REFERENCES,227.7105
DFARS-S227.7103-6-a,DFARS-S227.7106,REFERENCES,227.7106
DFARS-S227.7103-6-a,DFARS-S227.7104,REFERENCES,227.7104
DFARS-S227.7103-6-a,DFARS-S227.7107-2,REFERENCES,227.7107-2
DFARS-S227.7103-7-b#2,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7103-7-d,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7103-9-b,DFARS-S227.7105,REFERENCES,227.7105
DFARS-S227.7103-9-b,DFARS-S227.7106,REFERENCES,227.7106
DFARS-S227.7103-10-a,DFARS-S227.7103-10,REFERENCES,227.7103-10
DFARS-S227.7103-10-a-2,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7103-10-a-3,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7103-10-a-4,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7103-13-a,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7103-14-b-3-i,DFARS-S227.7103-15,REFERENCES,227.7103-15
DFARS-S227.7103-15-b,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7103-16-b,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7104-1-a,DFARS-S227.7104-2,REFERENCES,227.7104-2
DFARS-S227.7104-1-d,DFARS-S227.7104-1,REFERENCES,227.7104-1
DFARS-S227.7104-1-e-1,DFARS-S227.7103-9,REFERENCES,227.7103-9
DFARS-S227.7104-1-e-1,DFARS-S227.7203-9,REFERENCES,227.7203-9
DFARS-S227.7104-1-e-2,DFARS-S227.7103-10,REFERENCES,227.7103-10
DFARS-S227.7104-1-e-2,DFARS-S227.7203-10,REFERENCES,227.7203-10
DFARS-S227.7104-1-e-3,DFARS-S227.7103-11,REFERENCES,227.7103-11
DFARS-S227.7104-1-e-3,DFARS-S227.7203-11,REFERENCES,227.7203-11
DFARS-S227.7104-1-e-4,DFARS-S227.7103-12,REFERENCES,227.7103-12
DFARS-S227.7104-1-e-4,DFARS-S227.7203-12,REFERENCES,227.7203-12
DFARS-S227.7104-2-a-2,DFARS-S227.7104-2,REFERENCES,227.7104-2
DFARS-S227.7104-2-b,DFARS-S227.7104-3,REFERENCES,227.7104-3
DFARS-S227.7104-2-e-4,DFARS-S227.7202-3,REFERENCES,227.7202-3
DFARS-S227.7105-1-b,DFARS-S227.7106,REFERENCES,227.7106
DFARS-S227.7105-1-b,DFARS-S227.7103,REFERENCES,227.7103
DFARS-S227.7107-1-a,DFARS-S227.7107-2,REFERENCES,227.7107-2
DFARS-S227.7108-a-5,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7200-b,DFARS-S227.7200,REFERENCES,227.7200
DFARS-S227.7202-3-a,DFARS-S227.7202-4,REFERENCES,227.7202-4
DFARS-S227.7203-2-a,DFARS-S227.7203-1,REFERENCES,227.7203-1
DFARS-S227.7203-3-a,DFARS-S227.7203-4,REFERENCES,227.7203-4
DFARS-S227.7203-3-b,DFARS-S227.7203-6,REFERENCES,227.7203-6
DFARS-S227.7203-4-a,DFARS-S227.7203-5,REFERENCES,227.7203-5
DFARS-S227.7203-5-b-4-i,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S227.7203-5-e,DFARS-S227.7203-6,REFERENCES,227.7203-6
DFARS-S227.7203-6-a-1,DFARS-S227.7102-3,REFERENCES,227.7102-3
DFARS-S227.7203-6-a-1,DFARS-S227.7205,REFERENCES,227.7205
DFARS-S227.7203-6-a-1,DFARS-S227.7104,REFERENCES,227.7104
DFARS-S227.7203-6-a-1,DFARS-S227.7107-2,REFERENCES,227.7107-2
DFARS-S227.7203-9-b,DFARS-S227.7205,REFERENCES,227.7205
DFARS-S227.7203-10-a-2,DFARS-S227.7203-13,REFERENCES,227.7203-13
DFARS-S227.7203-10-a-3,DFARS-S227.7203-13,REFERENCES,227.7203-13
DFARS-S227.7203-10-a-4,DFARS-S227.7203-13,REFERENCES,227.7203-13
DFARS-S227.7203-10-a-4,DFARS-S227.7203-11,REFERENCES,227.7203-11
DFARS-S227.7203-13-b,DFARS-S227.7203-5,REFERENCES,227.7203-5
DFARS-S227.7203-13-c-1,DFARS-S227.7203-14,REFERENCES,227.7203-14
DFARS-S227.7203-13-d-2,DFARS-S227.7103-13,REFERENCES,227.7103-13
DFARS-S227.7203-13-d-3-ii,DFARS-S227.7203-12,REFERENCES,227.7203-12
DFARS-S227.7203-14-a,DFARS-S227.7103-14,REFERENCES,227.7103-14
DFARS-S227.7203-14-b-1,DFARS-S227.7203-12,REFERENCES,227.7203-12
DFARS-S227.7203-15-c,DFARS-S227.7103-15,REFERENCES,227.7103-15
DFARS-S227.7203-16-b,DFARS-S227.7203-17,REFERENCES,227.7203-17
DFARS-S227.7203-16-b,DFARS-S227.7103-7,REFERENCES,227.7103-7
DFARS-S228.305-d,DFARS-S228.305,REFERENCES,228.305
DFARS-S228.370-1-2#2-i,DFARS-S228.370-2,REFERENCES,228.370-2
DFARS-S228.370-2-h-1-i,DFARS-S228.370-2,REFERENCES,228.370-2
DFARS-S228.371-b-2,DFARS-S228.370-3,REFERENCES,228.370-3
DFARS-S228.371-c,DFARS-S228.371,REFERENCES,228.371
DFARS-S229.101-a,DFARS-S229.101,REFERENCES,229.101
DFARS-S229.101-b,DFARS-S229.101,REFERENCES,229.101
DFARS-S229.101-c,DFARS-S229.101,REFERENCES,229.101
DFARS-S229.101-d,DFARS-S229.101,REFERENCES,229.101
DFARS-S230.201-5-DPCAP-B,DFARS-S230.201-5,REFERENCES,230.201-5
DFARS-S230.201-5-DPCAP-e,DFARS-S230.201-5,REFERENCES,230.201-5
DFARS-S231.205-6-f-1,DFARS-S231.205-70,REFERENCES,231.205-70
DFARS-S231.205-18-c-v,DFARS-S231.205-19,REFERENCES,231.205-19
DFARS-S231.205-70-d,DFARS-S231.205-70,REFERENCES,231.205-70
DFARS-S231.303-2,DFARS-S231.303,REFERENCES,231.303
DFARS-S231.303-3,DFARS-S231.205-22,REFERENCES,231.205-22
DFARS-S232.007-a,DFARS-S232.906,REFERENCES,232.906
DFARS-S232.070-c,DFARS-S232.070,REFERENCES,232.070
DFARS-S232.072-2-b,DFARS-S232.072-1,REFERENCES,232.072-1
DFARS-S232.072-2-b-6,DFARS-S232.072-3,REFERENCES,232.072-3
DFARS-S232.072-3-f-3,DFARS-S232.102,REFERENCES,232.102
DFARS-S232.202-4-a-2,DFARS-S232.072-2,REFERENCES,232.072-2
DFARS-S232.202-4-a-2,DFARS-S232.072-3,REFERENCES,232.072-3
DFARS-S232.503-15-d-i,DFARS-S232.503-15,REFERENCES,232.503-15
DFARS-S232.904-d,DFARS-S232.905,REFERENCES,232.905
DFARS-S232.1001-a,DFARS-S232.1001,REFERENCES,232.1001
DFARS-S232.1001-a,DFARS-S232.1003-70,REFERENCES,232.1003-70
DFARS-S232.1005-70-a,DFARS-S232.1005-70,REFERENCES,232.1005-70
DFARS-S232.7003-b,DFARS-S232.7002,REFERENCES,232.7002
DFARS-S232.7003-b-2,DFARS-S232.7004,REFERENCES,232.7004
DFARS-S232.7004-a,DFARS-S232.7002,REFERENCES,232.7002
DFARS-S232.7004-b,DFARS-S232.7004,REFERENCES,232.7004
DFARS-S232.7101-b,DFARS-S232.7101,REFERENCES,232.7101
DFARS-S232.7101-c,DFARS-S232.7101,REFERENCES,232.7101
DFARS-S232.7101-d,DFARS-S232.7101,REFERENCES,232.7101
DFARS-S234.004-2-v-A,DFARS-S234.005-1,REFERENCES,234.005-1
DFARS-S234.005-1-4,DFARS-S234.005-1,REFERENCES,234.005-1
DFARS-S234.201-1-iii-A-C,DFARS-S234.201,REFERENCES,234.201
DFARS-S234.201-1-iii-iv-B,DFARS-S234.201,REFERENCES,234.201
DFARS-S234.201-1-2,DFARS-S234.201,REFERENCES,234.201
DFARS-S234.201-1-4,DFARS-S234.201,REFERENCES,234.201
DFARS-S234.201-1-7-iii-A-2-ii,DFARS-S234.203,REFERENCES,234.203
DFARS-S234.7002-a-1-ii,DFARS-S234.7002,REFERENCES,234.7002
DFARS-S234.7002-c-2-iii,DFARS-S234.7002,REFERENCES,234.7002
DFARS-S234.7100-c,DFARS-S234.7100,REFERENCES,234.7100
DFARS-S235.006-b-i-A,DFARS-S234.004,REFERENCES,234.004
DFARS-S235.006-71-a-1,DFARS-S235.016,REFERENCES,235.016
DFARS-S235.006-71-b,DFARS-S234.005-1,REFERENCES,234.005-1
DFARS-S235.010-b,DFARS-S235.010,REFERENCES,235.010
DFARS-S235.070-1-a-2-ii,DFARS-S235.070-2,REFERENCES,235.070-2
DFARS-S236.272-c-1,DFARS-S236.273,REFERENCES,236.273
DFARS-S236.273-b,DFARS-S236.273,REFERENCES,236.273
DFARS-S236.570-b-5,DFARS-S236.213,REFERENCES,236.213
DFARS-S236.602-1-a,DFARS-S236.602-1,REFERENCES,236.602-1
DFARS-S236.606-70-b-2-ii,DFARS-S236.609,REFERENCES,236.609
DFARS-S237.102-70-c-1-ii,DFARS-S237.102-71,REFERENCES,237.102-71
DFARS-S237.102-70-c-1-2,DFARS-S237.102-70,REFERENCES,237.102-70
DFARS-S237.102-71-c,DFARS-S237.102-71,REFERENCES,237.102-71
DFARS-S237.102-76-a,DFARS-S227.7202,REFERENCES,227.7202
DFARS-S237.102-76-b,DFARS-S227.7203,REFERENCES,227.7203
DFARS-S237.104-b-i-B-6,DFARS-S237.104,REFERENCES,237.104
DFARS-S237.104-d,DFARS-S237.503,REFERENCES,237.503
DFARS-S237.170-2-b,DFARS-S237.171,REFERENCES,237.171
DFARS-S237.171-3-b,DFARS-S237.171-3,REFERENCES,237.171-3
DFARS-S237.270-a-3,DFARS-S237.270,REFERENCES,237.270
DFARS-S237.503-c,DFARS-S237.503,REFERENCES,237.503
DFARS-S237.7204-j,DFARS-S237.7204,REFERENCES,237.7204
DFARS-S237.7702-b,DFARS-S237.7804,REFERENCES,237.7804
DFARS-SEC-239.7303,DFARS-SEC-239.7304,REFERENCES,239.7304
DFARS-SEC-239.7303,DFARS-SEC-239.7305,REFERENCES,239.7305
DFARS-SEC-239.7304,DFARS-SEC-239.7303,REFERENCES,239.7303
DFARS-SEC-239.7304,DFARS-SEC-239.7305,REFERENCES,239.7305
DFARS-SEC-239.7305,DFARS-SEC-239.7304,REFERENCES,239.7304
DFARS-SEC-239.7305,DFARS-SEC-239.7303,REFERENCES,239.7303
DFARS-SEC-239.7306,DFARS-SEC-239.7301,REFERENCES,239.7301
DFARS-SEC-242.302,DFARS-SEC-242.7502,REFERENCES,242.7502
DFARS-SEC-242.302,DFARS-SEC-242.771-3,REFERENCES,242.771-3
DFARS-SEC-242.7001,DFARS-SEC-242.7000,REFERENCES,242.7000
DFARS-SEC-242.7302,DFARS-SEC-242.7301,REFERENCES,242.7301
DFARS-SEC-242.7400,DFARS-SEC-242.7401,REFERENCES,242.7401
DFARS-SEC-243.107-70,DFARS-SEC-249.7003,REFERENCES,249.7003
DFARS-SEC-243.204-70,DFARS-SEC-243.204,REFERENCES,243.204
DFARS-SEC-243.204-71,DFARS-SEC-243.204,REFERENCES,243.204
DFARS-SEC-244.201-1,DFARS-SEC-239.7301,REFERENCES,239.7301
DFARS-SEC-245.102,DFARS-SEC-251.102,REFERENCES,251.102
DFARS-SEC-246.404,DFARS-SEC-246.402,REFERENCES,246.402
DFARS-SEC-246.704,DFARS-SEC-246.708,REFERENCES,246.708
DFARS-SEC-246.704,DFARS-SEC-246.202-4,REFERENCES,246.202-4
DFARS-SEC-246.710,DFARS-SEC-246.710-70,REFERENCES,246.710-70
DFARS-SEC-247.572,DFARS-SEC-247.573,REFERENCES,247.573
DFARS-SEC-247.573,DFARS-SEC-242.1502,REFERENCES,242.1502
DFARS-SEC-247.574,DFARS-SEC-247.572,REFERENCES,247.572
DFARS-SEC-250.103-5,DFARS-SEC-250.101-3,REFERENCES,250.101-3
DFARS-252.203-7005-p1,DFARS-252.203-7000,REFERENCES,252.203-7000
DFARS-252.204-7000-p4,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7007-p3,DFARS-252.204-7016,REFERENCES,252.204-7016
DFARS-252.204-7007-p4,DFARS-252.216-7008,REFERENCES,252.216-7008
DFARS-252.204-7007-p10,DFARS-252.209-7002,REFERENCES,252.209-7002
DFARS-252.204-7007-p10,DFARS-252.225-7000,REFERENCES,252.225-7000
DFARS-252.204-7008-p2,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7008-p3,DFARS-252.204-7012,REFERENCES,252.204-7012
DFARS-252.204-7008-p4,DFARS-252.204-7012,REFERENCES,252.204-7012
